,Community Name,Community Code,Venue Name,Venue ID,Lat,Long,Categories
207,SHEPARD INDUSTRIAL,SHI,White Spot MacLeod Trail,4bd0d7cb41b9ef3b8bf5fae5,50.959873749712564,-114.07081511091606,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
210,SHEPARD INDUSTRIAL,SHI,Safeway starbucks,4f2e001de4b083c427df1765,50.93057928975968,-113.96415132482402,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Coffee Shops', 'name': 'Coffee Shop', 'id': '4bf58dd8d48988d1e0931735', 'shortName': 'Coffee Shop'}]"
217,SHEPARD INDUSTRIAL,SHI,Edo Japan,4b7c8e39f964a520cc9a2fe3,50.93236467077297,-113.96151865122104,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Japanese Restaurants', 'name': 'Japanese Restaurant', 'id': '4bf58dd8d48988d111941735', 'shortName': 'Japanese'}]"
219,SHEPARD INDUSTRIAL,SHI,Chili's,4b9730a5f964a520a1fb34e3,50.93139304675528,-113.96880221624447,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Sandwich Places', 'name': 'Sandwich Place', 'id': '4bf58dd8d48988d1c5941735', 'shortName': 'Sandwiches'}]"
223,SHEPARD INDUSTRIAL,SHI,Lighthouse Pub,4bc14fa4b492d13a25fba560,50.92805716925017,-114.0279147330096,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Pubs', 'name': 'Pub', 'id': '4bf58dd8d48988d11b941735', 'shortName': 'Pub'}]"
227,SHEPARD INDUSTRIAL,SHI,Sea,4b6e15e1f964a5205da92ce3,50.91540485373234,-113.96080502352406,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/seafood_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Seafood Restaurants', 'name': 'Seafood Restaurant', 'id': '4bf58dd8d48988d1ce941735', 'shortName': 'Seafood'}]"
233,SHEPARD INDUSTRIAL,SHI,Pizza Hut,553019af498e4433056a8c57,50.93275490639133,-113.96976322673522,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Pizza Places', 'name': 'Pizza Place', 'id': '4bf58dd8d48988d1ca941735', 'shortName': 'Pizza'}]"
236,SHEPARD INDUSTRIAL,SHI,Sobeys - McKenzie Towne,4b6f3df8f964a5209ae62ce3,50.916943826033,-113.9598743969682,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Grocery Stores', 'name': 'Grocery Store', 'id': '4bf58dd8d48988d118951735', 'shortName': 'Grocery Store'}]"
237,FISH CREEK PARK,FPK,Cornerstone Music Cafe,4e8f9d6977c89cb921680c21,50.93033511699858,-114.02555798853949,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Music Venues', 'name': 'Music Venue', 'id': '4bf58dd8d48988d1e5931735', 'shortName': 'Music Venue'}]"
238,FISH CREEK PARK,FPK,Karma Indian Cuisine,4bd09ccb9854d13ab712f84d,50.93291659912218,-113.96994909068307,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/indian_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Indian Restaurants', 'name': 'Indian Restaurant', 'id': '4bf58dd8d48988d10f941735', 'shortName': 'Indian'}]"
239,FISH CREEK PARK,FPK,East Side Mario's,4b5fa590f964a52046c629e3,50.907708032241246,-114.06506729943517,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Italian Restaurants', 'name': 'Italian Restaurant', 'id': '4bf58dd8d48988d110941735', 'shortName': 'Italian'}]"
241,FISH CREEK PARK,FPK,Good Earth Coffee House,4bc9dfb3cc8cd13aa050bccf,50.87960176501044,-113.97625770183544,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Cafés', 'name': 'Café', 'id': '4bf58dd8d48988d16d941735', 'shortName': 'Café'}]"
243,FISH CREEK PARK,FPK,Famoso Neapolitan Pizzeria,4fc2c1afe4b00baac731734e,50.91624339438785,-113.9604422417089,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Pizza Places', 'name': 'Pizza Place', 'id': '4bf58dd8d48988d1ca941735', 'shortName': 'Pizza'}]"
245,FISH CREEK PARK,FPK,Sobeys - Silverado,50678212e4b05eea7005f93a,50.879469762944645,-114.07275968770998,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Grocery Stores', 'name': 'Grocery Store', 'id': '4bf58dd8d48988d118951735', 'shortName': 'Grocery Store'}]"
246,FISH CREEK PARK,FPK,Brewsters McKenzie Towne,4b6244a1f964a5207f3f2ae3,50.91674124059431,-113.96141816311443,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breweries', 'name': 'Brewery', 'id': '50327c8591d4c4b30a586d5d', 'shortName': 'Brewery'}]"
249,FISH CREEK PARK,FPK,Cora's Breakfast & Lunch,4b3ba773f964a520147825e3,50.93292944172112,-113.97045586471388,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
260,FISH CREEK PARK,FPK,Good Earth Cranston,4be72b352468c928682f0243,50.87967295413597,-113.97636066077122,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Cafés', 'name': 'Café', 'id': '4bf58dd8d48988d16d941735', 'shortName': 'Café'}]"
261,FISH CREEK PARK,FPK,Lighthouse Pub,4bc14fa4b492d13a25fba560,50.92805716925017,-114.0279147330096,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Pubs', 'name': 'Pub', 'id': '4bf58dd8d48988d11b941735', 'shortName': 'Pub'}]"
267,FISH CREEK PARK,FPK,Windsor Rose,4ed3ab64775bbb5f36adc484,50.875968443759476,-114.03749689547215,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Gastropubs', 'name': 'Gastropub', 'id': '4bf58dd8d48988d155941735', 'shortName': 'Gastropub'}]"
269,FISH CREEK PARK,FPK,Starbelly,550eed15498e2c34ab307395,50.882019627049004,-113.95791475448951,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
278,FISH CREEK PARK,FPK,Safeway starbucks,4f2e001de4b083c427df1765,50.93057928975968,-113.96415132482402,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Coffee Shops', 'name': 'Coffee Shop', 'id': '4bf58dd8d48988d1e0931735', 'shortName': 'Coffee Shop'}]"
283,FISH CREEK PARK,FPK,Viet Thai Bistro,4e34a3df62e17d29082bf8f2,50.913305176338454,-113.94995266727472,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Asian Restaurants', 'name': 'Asian Restaurant', 'id': '4bf58dd8d48988d142941735', 'shortName': 'Asian'}]"
284,FISH CREEK PARK,FPK,Sea,4b6e15e1f964a5205da92ce3,50.91540485373234,-113.96080502352406,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/seafood_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Seafood Restaurants', 'name': 'Seafood Restaurant', 'id': '4bf58dd8d48988d1ce941735', 'shortName': 'Seafood'}]"
286,FISH CREEK PARK,FPK,SUBWAY,52d6e842498ef0028663870d,50.881120258120376,-113.95934497372234,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Sandwich Places', 'name': 'Sandwich Place', 'id': '4bf58dd8d48988d1c5941735', 'shortName': 'Sandwiches'}]"
287,12B,12B,Karma Indian Cuisine,4bd09ccb9854d13ab712f84d,50.93291659912218,-113.96994909068307,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/indian_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Indian Restaurants', 'name': 'Indian Restaurant', 'id': '4bf58dd8d48988d10f941735', 'shortName': 'Indian'}]"
288,12B,12B,Famoso Neapolitan Pizzeria,4fc2c1afe4b00baac731734e,50.91624339438785,-113.9604422417089,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Pizza Places', 'name': 'Pizza Place', 'id': '4bf58dd8d48988d1ca941735', 'shortName': 'Pizza'}]"
290,12B,12B,Brewsters McKenzie Towne,4b6244a1f964a5207f3f2ae3,50.91674124059431,-113.96141816311443,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breweries', 'name': 'Brewery', 'id': '50327c8591d4c4b30a586d5d', 'shortName': 'Brewery'}]"
292,12B,12B,Cora's Breakfast & Lunch,4b3ba773f964a520147825e3,50.93292944172112,-113.97045586471388,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
295,12B,12B,Good Earth Coffee House,4bc9dfb3cc8cd13aa050bccf,50.87960176501044,-113.97625770183544,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Cafés', 'name': 'Café', 'id': '4bf58dd8d48988d16d941735', 'shortName': 'Café'}]"
297,12B,12B,Cornerstone Music Cafe,4e8f9d6977c89cb921680c21,50.93033511699858,-114.02555798853949,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Music Venues', 'name': 'Music Venue', 'id': '4bf58dd8d48988d1e5931735', 'shortName': 'Music Venue'}]"
304,12B,12B,Safeway starbucks,4f2e001de4b083c427df1765,50.93057928975968,-113.96415132482402,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Coffee Shops', 'name': 'Coffee Shop', 'id': '4bf58dd8d48988d1e0931735', 'shortName': 'Coffee Shop'}]"
305,12B,12B,Viet Thai Bistro,4e34a3df62e17d29082bf8f2,50.913305176338454,-113.94995266727472,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Asian Restaurants', 'name': 'Asian Restaurant', 'id': '4bf58dd8d48988d142941735', 'shortName': 'Asian'}]"
306,12B,12B,Starbelly,550eed15498e2c34ab307395,50.882019627049004,-113.95791475448951,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
310,12B,12B,Good Earth Cranston,4be72b352468c928682f0243,50.87967295413597,-113.97636066077122,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Cafés', 'name': 'Café', 'id': '4bf58dd8d48988d16d941735', 'shortName': 'Café'}]"
312,12B,12B,Sea,4b6e15e1f964a5205da92ce3,50.91540485373234,-113.96080502352406,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/seafood_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Seafood Restaurants', 'name': 'Seafood Restaurant', 'id': '4bf58dd8d48988d1ce941735', 'shortName': 'Seafood'}]"
314,12B,12B,Edo Japan,4b7c8e39f964a520cc9a2fe3,50.93236467077297,-113.96151865122104,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Japanese Restaurants', 'name': 'Japanese Restaurant', 'id': '4bf58dd8d48988d111941735', 'shortName': 'Japanese'}]"
318,12B,12B,Sobeys - McKenzie Towne,4b6f3df8f964a5209ae62ce3,50.916943826033,-113.9598743969682,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Grocery Stores', 'name': 'Grocery Store', 'id': '4bf58dd8d48988d118951735', 'shortName': 'Grocery Store'}]"
320,12B,12B,SUBWAY,52d6e842498ef0028663870d,50.881120258120376,-113.95934497372234,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Sandwich Places', 'name': 'Sandwich Place', 'id': '4bf58dd8d48988d1c5941735', 'shortName': 'Sandwiches'}]"
322,12B,12B,Chili's,4b9730a5f964a520a1fb34e3,50.93139304675528,-113.96880221624447,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Sandwich Places', 'name': 'Sandwich Place', 'id': '4bf58dd8d48988d1c5941735', 'shortName': 'Sandwiches'}]"
329,12B,12B,Lighthouse Pub,4bc14fa4b492d13a25fba560,50.92805716925017,-114.0279147330096,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Pubs', 'name': 'Pub', 'id': '4bf58dd8d48988d11b941735', 'shortName': 'Pub'}]"
335,12B,12B,Good Earth Seton Mall,53c074c4498e7a78c3130293,50.88013071406731,-113.95687161681747,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Cafés', 'name': 'Café', 'id': '4bf58dd8d48988d16d941735', 'shortName': 'Café'}]"
338,STONEY 4,ST4,Fionn MacCool's Cross Iron,50c9439be4b0cb3d3a93ecad,51.20259980904615,-113.99181265380864,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
340,STONEY 4,ST4,Pacini,4c043c83f423a5930a5dd116,51.150375,-114.000692,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
349,STONEY 4,ST4,Good Earth Cafes,4b81986cf964a5207cb130e3,51.16033113053689,-114.12247770794986,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Coffee Shops', 'name': 'Coffee Shop', 'id': '4bf58dd8d48988d1e0931735', 'shortName': 'Coffee Shop'}]"
356,STONEY 4,ST4,Wok Box,4b69c270f964a5207cb22be3,51.16349587634544,-114.12716719170582,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Asian Restaurants', 'name': 'Asian Restaurant', 'id': '4bf58dd8d48988d142941735', 'shortName': 'Asian'}]"
361,STONEY 4,ST4,Chili's Grill & Bar,4ca12aa42fb1a143a0c80241,51.13285279064184,-114.01366155992756,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
362,STONEY 4,ST4,Montana's,4b3d54c8f964a5208d9225e3,51.13041653347308,-114.00981248558884,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
367,STONEY 4,ST4,Belgian Beer Café,58233d4a8392da72b92b871c,51.12978785549761,-114.00355740403691,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Belgian Restaurants', 'name': 'Belgian Restaurant', 'id': '52e81612bcbc57f1066b7a02', 'shortName': 'Belgian'}]"
371,STONEY 4,ST4,Kelseys,4b64b772f964a520adca2ae3,51.131950843112065,-114.01138582564342,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
383,STONEY 4,ST4,La Prep,4ddac76d63653908de757ec8,51.13251227083903,-114.0125878140247,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Restaurants', 'name': 'Restaurant', 'id': '4bf58dd8d48988d1c4941735', 'shortName': 'Restaurant'}]"
389,STONEY 1,ST1,Scarpone's - The Italian Store,4b5a29b8f964a52048b128e3,51.09872606829529,-114.04084306672135,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Grocery Stores', 'name': 'Grocery Store', 'id': '4bf58dd8d48988d118951735', 'shortName': 'Grocery Store'}]"
391,STONEY 1,ST1,Pacini,4c043c83f423a5930a5dd116,51.150375,-114.000692,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
392,STONEY 1,ST1,Fionn MacCool's Cross Iron,50c9439be4b0cb3d3a93ecad,51.20259980904615,-113.99181265380864,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
405,STONEY 1,ST1,Good Earth Cafes,4b81986cf964a5207cb130e3,51.16033113053689,-114.12247770794986,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Coffee Shops', 'name': 'Coffee Shop', 'id': '4bf58dd8d48988d1e0931735', 'shortName': 'Coffee Shop'}]"
410,STONEY 1,ST1,Wok Box,4b69c270f964a5207cb22be3,51.16349587634544,-114.12716719170582,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Asian Restaurants', 'name': 'Asian Restaurant', 'id': '4bf58dd8d48988d142941735', 'shortName': 'Asian'}]"
416,STONEY 1,ST1,Chili's Grill & Bar,4ca12aa42fb1a143a0c80241,51.13285279064184,-114.01366155992756,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
417,STONEY 1,ST1,Montana's,4b3d54c8f964a5208d9225e3,51.13041653347308,-114.00981248558884,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
422,STONEY 1,ST1,Kelseys,4b64b772f964a520adca2ae3,51.131950843112065,-114.01138582564342,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
423,STONEY 1,ST1,Belgian Beer Café,58233d4a8392da72b92b871c,51.12978785549761,-114.00355740403691,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Belgian Restaurants', 'name': 'Belgian Restaurant', 'id': '52e81612bcbc57f1066b7a02', 'shortName': 'Belgian'}]"
434,STONEY 1,ST1,La Prep,4ddac76d63653908de757ec8,51.13251227083903,-114.0125878140247,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Restaurants', 'name': 'Restaurant', 'id': '4bf58dd8d48988d1c4941735', 'shortName': 'Restaurant'}]"
437,NORTH AIRWAYS,NAW,Cactus Club Cafe,4b6b65e1f964a5200e062ce3,51.08952899827636,-114.00086353367584,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
440,NORTH AIRWAYS,NAW,Chapters,4b0ea62ff964a5204d5923e3,51.075447026059514,-113.99101998178733,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bookstore_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Bookstores', 'name': 'Bookstore', 'id': '4bf58dd8d48988d114951735', 'shortName': 'Bookstore'}]"
441,NORTH AIRWAYS,NAW,Scarpone's - The Italian Store,4b5a29b8f964a52048b128e3,51.09872606829529,-114.04084306672135,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Grocery Stores', 'name': 'Grocery Store', 'id': '4bf58dd8d48988d118951735', 'shortName': 'Grocery Store'}]"
442,NORTH AIRWAYS,NAW,Moxie's Classic Grill,4b0586ebf964a5206f7522e3,51.094962248253026,-114.00067302826717,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
